Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category,Estimated Duration (min),Delay (min),Is Delayed,Pizza Complexity,Traffic Impact,Order Hour,Restaurant Avg Time,Order Day
ORD118,Little Caesars,"Houston, TX",2024-04-28 19:15:00,2024-04-28 19:35:00,20,Small,Vegan,2,2.5,True,True,8.0,0.8,April,Offline,6.0,14.0,False,2,1,19,28.84422110552764,Sunday
ORD119,Pizza Hut,"Phoenix, AZ",2024-04-29 19:45:00,2024-04-29 20:10:00,25,XL,Cheese Burst,5,4.5,True,False,5.555555555555555,1.111111111111111,April,Online,10.8,14.2,False,20,3,19,29.94845360824742,Monday
ORD120,Marco's Pizza,"Atlanta, GA",2024-04-30 13:00:00,2024-04-30 13:20:00,20,Medium,Non-Veg,3,3.0,False,False,6.666666666666667,1.0,April,Online,7.199999999999999,12.8,False,6,2,13,30.28645833333333,Tuesday
ORD121,Domino's,"Seattle, WA",2024-05-01 18:30:00,2024-05-01 18:50:00,20,Large,Veg,4,4.5,True,False,4.444444444444445,0.8888888888888888,May,Online,10.8,9.200000000000001,False,12,1,18,30.25943396226415,Wednesday
ORD122,Papa John's,"Denver, CO",2024-05-02 20:15:00,2024-05-02 20:40:00,25,Small,Vegan,2,2.0,True,False,12.5,1.0,May,Offline,4.8,20.2,False,2,3,20,28.18627450980392,Thursday
ORD123,Little Caesars,"Boston, MA",2024-05-03 18:30:00,2024-05-03 18:50:00,20,Medium,Non-Veg,3,3.5,True,False,5.714285714285714,0.8571428571428571,May,Online,8.4,11.6,False,6,1,18,28.84422110552764,Friday
ORD124,Pizza Hut,"Chicago, IL",2024-05-04 19:45:00,2024-05-04 20:10:00,25,XL,Cheese Burst,5,4.0,True,True,6.25,1.25,May,Online,9.6,15.4,False,20,2,19,29.94845360824742,Saturday
ORD125,Marco's Pizza,"Miami, FL",2024-05-05 13:00:00,2024-05-05 13:20:00,20,Medium,Non-Veg,3,3.0,False,True,6.666666666666667,1.0,May,Online,7.199999999999999,12.8,False,6,3,13,30.28645833333333,Sunday
ORD126,Domino's,"New York, NY",2024-08-01 18:00:00,2024-08-01 18:20:00,20,Medium,Veg,2,3.0,True,False,6.666666666666667,0.6666666666666666,August,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415,Thursday
ORD127,Papa John's,"Chicago, IL",2024-08-02 19:15:00,2024-08-02 19:45:00,30,Large,Non-Veg,4,6.0,True,False,5.0,0.6666666666666666,August,Online,14.4,15.6,False,12,2,19,28.18627450980392,Friday
ORD128,Pizza Hut,"Los Angeles, CA",2024-08-03 20:30:00,2024-08-03 21:10:00,40,XL,Cheese Burst,5,8.0,True,True,5.0,0.625,August,Online,19.2,20.8,True,20,3,20,29.94845360824742,Saturday
ORD129,Little Caesars,"Houston, TX",2024-08-04 18:45:00,2024-08-04 19:05:00,20,Small,Vegan,1,2.5,True,True,8.0,0.4,August,Offline,6.0,14.0,False,1,1,18,28.84422110552764,Sunday
ORD130,Marco's Pizza,"Phoenix, AZ",2024-08-05 19:00:00,2024-08-05 19:50:00,50,Large,Non-Veg,4,10.0,True,False,5.0,0.4,August,Online,24.0,26.0,True,12,3,19,30.28645833333333,Monday
ORD131,Domino's,"Miami, FL",2024-08-06 20:00:00,2024-08-06 20:35:00,35,Medium,Veg,3,5.5,True,False,6.363636363636363,0.5454545454545454,August,Online,13.2,21.8,True,6,2,20,30.25943396226415,Tuesday
ORD132,Papa John's,"Denver, CO",2024-08-07 18:30:00,2024-08-07 18:50:00,20,Small,Vegan,2,2.0,True,False,10.0,1.0,August,Online,4.8,15.2,False,2,1,18,28.18627450980392,Wednesday
ORD133,Pizza Hut,"Boston, MA",2024-08-08 19:45:00,2024-08-08 20:25:00,40,XL,Cheese Burst,5,7.5,True,False,5.333333333333333,0.6666666666666666,August,Offline,18.0,22.0,True,20,3,19,29.94845360824742,Thursday
ORD134,Little Caesars,"Dallas, TX",2024-08-09 18:00:00,2024-08-09 18:30:00,30,Medium,Non-Veg,3,4.0,True,False,7.5,0.75,August,Online,9.6,20.4,False,6,2,18,28.84422110552764,Friday
ORD135,Marco's Pizza,"Seattle, WA",2024-08-10 20:15:00,2024-08-10 21:00:00,45,Large,Veg,4,9.0,True,True,5.0,0.4444444444444444,August,Online,21.6,23.4,True,12,3,20,30.28645833333333,Saturday
ORD136,Domino's,"San Jose, CA",2024-08-11 18:00:00,2024-08-11 18:20:00,20,Medium,Veg,2,3.0,True,True,6.666666666666667,0.6666666666666666,August,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415,Sunday
ORD137,Papa John's,"Austin, TX",2024-08-12 19:15:00,2024-08-12 19:45:00,30,Large,Non-Veg,4,6.0,True,False,5.0,0.6666666666666666,August,Offline,14.4,15.6,False,12,2,19,28.18627450980392,Monday
ORD138,Pizza Hut,"San Diego, CA",2024-08-13 20:30:00,2024-08-13 21:10:00,40,XL,Cheese Burst,5,8.0,True,False,5.0,0.625,August,Online,19.2,20.8,True,20,3,20,29.94845360824742,Tuesday
ORD139,Little Caesars,"Jacksonville, FL",2024-08-14 18:45:00,2024-08-14 19:05:00,20,Small,Vegan,1,2.5,True,False,8.0,0.4,August,Online,6.0,14.0,False,1,1,18,28.84422110552764,Wednesday
ORD140,Marco's Pizza,"Fort Worth, TX",2024-08-15 19:00:00,2024-08-15 19:50:00,50,Large,Non-Veg,4,10.0,True,False,5.0,0.4,August,Online,24.0,26.0,True,12,3,19,30.28645833333333,Thursday
ORD141,Domino's,"Columbus, OH",2024-08-16 20:00:00,2024-08-16 20:35:00,35,Medium,Veg,3,5.5,True,False,6.363636363636363,0.5454545454545454,August,Offline,13.2,21.8,True,6,2,20,30.25943396226415,Friday
ORD142,Papa John's,"Charlotte, NC",2024-08-17 18:30:00,2024-08-17 18:50:00,20,Small,Vegan,2,2.0,True,True,10.0,1.0,August,Online,4.8,15.2,False,2,1,18,28.18627450980392,Saturday
ORD143,Pizza Hut,"Indianapolis, IN",2024-08-18 19:45:00,2024-08-18 20:25:00,40,XL,Cheese Burst,5,7.5,True,True,5.333333333333333,0.6666666666666666,August,Online,18.0,22.0,True,20,3,19,29.94845360824742,Sunday
ORD144,Little Caesars,"San Francisco, CA",2024-08-19 18:00:00,2024-08-19 18:30:00,30,Medium,Non-Veg,3,4.0,True,False,7.5,0.75,August,Online,9.6,20.4,False,6,2,18,28.84422110552764,Monday
ORD145,Marco's Pizza,"Charlotte, NC",2024-08-20 20:15:00,2024-08-20 21:00:00,45,Large,Veg,4,9.0,True,False,5.0,0.4444444444444444,August,Offline,21.6,23.4,True,12,3,20,30.28645833333333,Tuesday
ORD146,Domino's,"Detroit, MI",2024-08-21 18:00:00,2024-08-21 18:20:00,20,Medium,Veg,2,3.0,True,False,6.666666666666667,0.6666666666666666,August,Online,7.199999999999999,12.8,False,4,1,18,30.25943396226415,Wednesday
ORD147,Papa John's,"El Paso, TX",2024-08-22 19:15:00,2024-08-22 19:45:00,30,Large,Non-Veg,4,6.0,True,False,5.0,0.6666666666666666,August,Online,14.4,15.6,False,12,2,19,28.18627450980392,Thursday
ORD148,Pizza Hut,"Memphis, TN",2024-08-23 20:30:00,2024-08-23 21:10:00,40,XL,Cheese Burst,5,8.0,True,False,5.0,0.625,August,Online,19.2,20.8,True,20,3,20,29.94845360824742,Friday
ORD149,Little Caesars,"Baltimore, MD",2024-08-24 18:45:00,2024-08-24 19:05:00,20,Small,Vegan,1,2.5,True,True,8.0,0.4,August,Offline,6.0,14.0,False,1,1,18,28.84422110552764,Saturday
ORD150,Marco's Pizza,"Boston, MA",2024-08-25 19:00:00,2024-08-25 19:50:00,50,Large,Non-Veg,4,10.0,True,True,5.0,0.4,August,Online,24.0,26.0,True,12,3,19,30.28645833333333,Sunday
ORD151,Domino's,"New York, NY",2024-08-01 18:00:00,2024-08-01 18:30:00,30,Large,Veg,4,5.5,True,False,5.454545454545454,0.7272727272727273,August,Offline,13.2,16.8,False,12,3,18,30.25943396226415,Thursday
ORD152,Pizza Hut,"Los Angeles, CA",2024-08-02 19:15:00,2024-08-02 19:45:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,August,Online,14.4,15.6,False,20,2,19,29.94845360824742,Friday
ORD153,Papa John's,"Chicago, IL",2024-08-03 20:00:00,2024-08-03 20:35:00,35,Medium,Non-Veg,3,7.2,True,True,4.861111111111111,0.4166666666666666,August,Online,17.28,17.72,True,6,1,20,28.18627450980392,Saturday
ORD154,Little Caesars,"Houston, TX",2024-08-04 17:45:00,2024-08-04 18:05:00,20,Small,Vegan,2,3.0,False,True,6.666666666666667,0.6666666666666666,August,Online,7.199999999999999,12.8,False,2,1,17,28.84422110552764,Sunday
ORD155,Marco's Pizza,"Phoenix, AZ",2024-08-05 13:30:00,2024-08-05 14:00:00,30,Medium,Non-Veg,4,5.0,False,False,6.0,0.8,August,Offline,12.0,18.0,False,8,3,13,30.28645833333333,Monday
ORD156,Domino's,"Miami, FL",2024-08-06 18:20:00,2024-08-06 18:50:00,30,Large,Veg,3,6.5,True,False,4.615384615384615,0.4615384615384616,August,Offline,15.6,14.4,False,9,2,18,30.25943396226415,Tuesday
ORD157,Papa John's,"Denver, CO",2024-08-07 20:10:00,2024-08-07 20:45:00,35,Small,Vegan,2,4.0,True,False,8.75,0.5,August,Online,9.6,25.4,True,2,3,20,28.18627450980392,Wednesday
ORD158,Little Caesars,"Boston, MA",2024-08-08 18:00:00,2024-08-08 18:25:00,25,Medium,Non-Veg,3,3.5,True,False,7.142857142857143,0.8571428571428571,August,Online,8.4,16.6,False,6,1,18,28.84422110552764,Thursday
ORD159,Pizza Hut,"Dallas, TX",2024-08-09 19:30:00,2024-08-09 20:00:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,August,Online,14.4,15.6,False,20,2,19,29.94845360824742,Friday
ORD160,Marco's Pizza,"Seattle, WA",2024-08-10 12:45:00,2024-08-10 13:15:00,30,Medium,Non-Veg,4,5.5,False,True,5.454545454545454,0.7272727272727273,August,Offline,13.2,16.8,False,8,3,12,30.28645833333333,Saturday
ORD161,Domino's,"Denver, CO",2024-08-11 18:15:00,2024-08-11 18:45:00,30,Large,Veg,3,6.0,True,True,5.0,0.5,August,Offline,14.4,15.6,False,9,2,18,30.25943396226415,Sunday
ORD162,Papa John's,"Boston, MA",2024-08-12 20:00:00,2024-08-12 20:30:00,30,Small,Vegan,2,4.5,True,False,6.666666666666667,0.4444444444444444,August,Online,10.8,19.2,False,2,1,20,28.18627450980392,Monday
ORD163,Little Caesars,"Dallas, TX",2024-08-13 18:10:00,2024-08-13 18:35:00,25,Medium,Non-Veg,3,3.0,True,False,8.333333333333334,1.0,August,Online,7.199999999999999,17.8,False,6,3,18,28.84422110552764,Tuesday
ORD164,Pizza Hut,"Los Angeles, CA",2024-08-14 19:20:00,2024-08-14 19:50:00,30,XL,Cheese Burst,5,6.5,True,False,4.615384615384615,0.7692307692307693,August,Online,15.6,14.4,False,20,2,19,29.94845360824742,Wednesday
ORD165,Marco's Pizza,"Chicago, IL",2024-08-15 13:15:00,2024-08-15 13:45:00,30,Medium,Non-Veg,4,5.0,False,False,6.0,0.8,August,Offline,12.0,18.0,False,8,3,13,30.28645833333333,Thursday
ORD166,Domino's,"Miami, FL",2024-08-16 18:25:00,2024-08-16 18:55:00,30,Large,Veg,3,6.0,True,False,5.0,0.5,August,Offline,14.4,15.6,False,9,2,18,30.25943396226415,Friday
ORD167,Papa John's,"Denver, CO",2024-08-17 20:05:00,2024-08-17 20:35:00,30,Small,Vegan,2,4.0,True,True,7.5,0.5,August,Online,9.6,20.4,False,2,1,20,28.18627450980392,Saturday
ORD168,Little Caesars,"Boston, MA",2024-08-18 18:00:00,2024-08-18 18:25:00,25,Medium,Non-Veg,3,3.5,True,True,7.142857142857143,0.8571428571428571,August,Online,8.4,16.6,False,6,3,18,28.84422110552764,Sunday
ORD169,Pizza Hut,"Dallas, TX",2024-08-19 19:30:00,2024-08-19 20:00:00,30,XL,Cheese Burst,5,6.0,True,False,5.0,0.8333333333333334,August,Online,14.4,15.6,False,20,2,19,29.94845360824742,Monday
ORD170,Marco's Pizza,"Seattle, WA",2024-08-20 13:00:00,2024-08-20 13:30:00,30,Medium,Non-Veg,4,5.5,False,False,5.454545454545454,0.7272727272727273,August,Offline,13.2,16.8,False,8,1,13,30.28645833333333,Tuesday
ORD171,Domino's,"Denver, CO",2024-08-21 18:15:00,2024-08-21 18:45:00,30,Large,Veg,3,6.0,True,False,5.0,0.5,August,Offline,14.4,15.6,False,9,3,18,30.25943396226415,Wednesday
ORD172,Papa John's,"Boston, MA",2024-08-22 20:00:00,2024-08-22 20:30:00,30,Small,Vegan,2,4.5,True,False,6.666666666666667,0.4444444444444444,August,Online,10.8,19.2,False,2,2,20,28.18627450980392,Thursday
ORD173,Little Caesars,"Dallas, TX",2024-08-23 18:10:00,2024-08-23 18:35:00,25,Medium,Non-Veg,3,3.0,True,False,8.333333333333334,1.0,August,Online,7.199999999999999,17.8,False,6,1,18,28.84422110552764,Friday
ORD174,Pizza Hut,"Los Angeles, CA",2024-08-24 19:20:00,2024-08-24 19:50:00,30,XL,Cheese Burst,5,6.5,True,True,4.615384615384615,0.7692307692307693,August,Online,15.6,14.4,False,20,3,19,29.94845360824742,Saturday
ORD175,Marco's Pizza,"Atlanta, GA",2024-06-20 13:00:00,2024-06-20 13:20:00,20,Medium,Non-Veg,3,3.0,False,False,6.666666666666667,1.0,June,Online,7.199999999999999,12.8,False,6,2,13,30.28645833333333,Thursday
ORD176,Domino's,"Denver, CO",2024-06-21 18:30:00,2024-06-21 18:50:00,20,Large,Veg,4,4.5,True,False,4.444444444444445,0.8888888888888888,June,Online,10.8,9.200000000000001,False,12,1,18,30.25943396226415,Friday
ORD177,Papa John's,"Boston, MA",2024-06-22 20:15:00,2024-06-22 20:40:00,25,Small,Vegan,2,2.0,True,True,12.5,1.0,June,Offline,4.8,20.2,False,2,3,20,28.18627450980392,Saturday
ORD178,Little Caesars,"Dallas, TX",2024-06-23 18:30:00,2024-06-23 18:50:00,20,Medium,Non-Veg,3,3.0,True,True,6.666666666666667,1.0,June,Online,7.199999999999999,12.8,False,6,3,18,28.84422110552764,Sunday
ORD179,Pizza Hut,"Los Angeles, CA",2024-06-24 19:45:00,2024-06-24 20:10:00,25,XL,Cheese Burst,5,4.5,True,False,5.555555555555555,1.111111111111111,June,Offline,10.8,14.2,False,20,1,19,29.94845360824742,Monday
ORD180,Marco's Pizza,"Chicago, IL",2024-06-25 13:00:00,2024-06-25 13:20:00,20,Medium,Non-Veg,3,3.5,False,False,5.714285714285714,0.8571428571428571,June,Online,8.4,11.6,False,6,2,13,30.28645833333333,Tuesday
ORD181,Domino's,"Miami, FL",2024-06-26 18:30:00,2024-06-26 18:55:00,25,Large,Veg,4,4.5,True,False,5.555555555555555,0.8888888888888888,June,Online,10.8,14.2,False,12,3,18,30.25943396226415,Wednesday
ORD182,Papa John's,"Phoenix, AZ",2024-06-27 20:00:00,2024-06-27 20:25:00,25,Medium,Non-Veg,3,3.0,True,False,8.333333333333334,1.0,June,Online,7.199999999999999,17.8,False,6,2,20,28.18627450980392,Thursday
ORD183,Little Caesars,"Atlanta, GA",2024-06-28 19:15:00,2024-06-28 19:35:00,20,Small,Vegan,2,2.5,True,False,8.0,0.8,June,Offline,6.0,14.0,False,2,1,19,28.84422110552764,Friday
ORD184,Pizza Hut,"Chicago, IL",2024-06-29 19:45:00,2024-06-29 20:10:00,25,XL,Cheese Burst,5,4.0,True,True,6.25,1.25,June,Online,9.6,15.4,False,20,3,19,29.94845360824742,Saturday
ORD185,Marco's Pizza,"Miami, FL",2024-06-30 13:00:00,2024-06-30 13:20:00,20,Medium,Non-Veg,3,3.5,False,True,5.714285714285714,0.8571428571428571,June,Online,8.4,11.6,False,6,1,13,30.28645833333333,Sunday
ORD186,Domino's,"Los Angeles, CA",2024-07-01 18:30:00,2024-07-01 18:50:00,20,Large,Veg,4,4.5,True,False,4.444444444444445,0.8888888888888888,July,Online,10.8,9.200000000000001,False,12,2,18,30.25943396226415,Monday
ORD187,Papa John's,"Denver, CO",2024-07-02 20:15:00,2024-07-02 20:40:00,25,Small,Vegan,2,2.0,True,False,12.5,1.0,July,Offline,4.8,20.2,False,2,3,20,28.18627450980392,Tuesday
ORD188,Little Caesars,"Boston, MA",2024-07-03 18:30:00,2024-07-03 18:50:00,20,Medium,Non-Veg,3,3.5,True,False,5.714285714285714,0.8571428571428571,July,Online,8.4,11.6,False,6,1,18,28.84422110552764,Wednesday
ORD189,Pizza Hut,"Dallas, TX",2024-07-04 19:45:00,2024-07-04 20:10:00,25,XL,Cheese Burst,5,4.0,True,False,6.25,1.25,July,Online,9.6,15.4,False,20,2,19,29.94845360824742,Thursday
ORD190,Marco's Pizza,"Seattle, WA",2024-07-05 13:00:00,2024-07-05 13:20:00,20,Medium,Non-Veg,3,3.5,False,False,5.714285714285714,0.8571428571428571,July,Online,8.4,11.6,False,6,3,13,30.28645833333333,Friday
ORD191,Domino's,"Denver, CO",2024-07-06 18:30:00,2024-07-06 18:50:00,20,Large,Veg,4,4.5,True,True,4.444444444444445,0.8888888888888888,July,Offline,10.8,9.200000000000001,False,12,1,18,30.25943396226415,Saturday
ORD192,Papa John's,"Boston, MA",2024-07-07 20:15:00,2024-07-07 20:40:00,25,Small,Vegan,2,2.0,True,True,12.5,1.0,July,Online,4.8,20.2,False,2,3,20,28.18627450980392,Sunday
ORD193,Little Caesars,"Dallas, TX",2024-07-08 18:30:00,2024-07-08 18:50:00,20,Medium,Non-Veg,3,3.0,True,False,6.666666666666667,1.0,July,Online,7.199999999999999,12.8,False,6,3,18,28.84422110552764,Monday
ORD194,Pizza Hut,"Los Angeles, CA",2024-07-09 19:45:00,2024-07-09 20:10:00,25,XL,Cheese Burst,5,4.5,True,False,5.555555555555555,1.111111111111111,July,Offline,10.8,14.2,False,20,1,19,29.94845360824742,Tuesday
ORD195,Marco's Pizza,"Chicago, IL",2024-07-10 13:00:00,2024-07-10 13:20:00,20,Medium,Non-Veg,3,3.5,False,False,5.714285714285714,0.8571428571428571,July,Online,8.4,11.6,False,6,2,13,30.28645833333333,Wednesday
ORD196,Domino's,"Miami, FL",2024-07-11 18:30:00,2024-07-11 18:50:00,20,Large,Veg,4,4.0,True,False,5.0,1.0,July,Online,9.6,10.4,False,12,3,18,30.25943396226415,Thursday
ORD197,Papa John's,"Dallas, TX",2024-07-12 20:00:00,2024-07-12 20:25:00,25,Medium,Non-Veg,3,3.0,True,False,8.333333333333334,1.0,July,Online,7.199999999999999,17.8,False,6,1,20,28.18627450980392,Friday
ORD198,Little Caesars,"Houston, TX",2024-07-13 19:15:00,2024-07-13 19:35:00,20,Small,Vegan,2,2.5,True,True,8.0,0.8,July,Offline,6.0,14.0,False,2,1,19,28.84422110552764,Saturday
ORD199,Pizza Hut,"Phoenix, AZ",2024-07-14 19:45:00,2024-07-14 20:10:00,25,XL,Cheese Burst,5,4.5,True,True,5.555555555555555,1.111111111111111,July,Online,10.8,14.2,False,20,3,19,29.94845360824742,Sunday
ORD200,Marco's Pizza,"Atlanta, GA",2024-07-15 13:00:00,2024-07-15 13:20:00,20,Medium,Non-Veg,3,3.0,False,False,6.666666666666667,1.0,July,Online,7.199999999999999,12.8,False,6,2,13,30.28645833333333,Monday
ORD201,Domino's,"New York, NY",2024-07-16 18:30:00,2024-07-16 18:55:00,25,Large,Veg,3,5.0,True,False,5.0,0.6,July,Online,12.0,13.0,False,9,3,18,30.25943396226415,Tuesday
ORD202,Papa John's,"Los Angeles, CA",2024-07-17 19:00:00,2024-07-17 19:30:00,30,Medium,Non-Veg,4,3.5,True,False,8.571428571428571,1.142857142857143,July,Online,8.4,21.6,False,8,2,19,28.18627450980392,Wednesday
ORD203,Little Caesars,"Chicago, IL",2024-07-18 20:15:00,2024-07-18 20:40:00,25,Small,Vegan,2,4.0,True,False,6.25,0.5,July,Offline,9.6,15.4,False,2,1,20,28.84422110552764,Thursday
ORD204,Pizza Hut,"Houston, TX",2024-07-19 19:45:00,2024-07-19 20:10:00,25,XL,Cheese Burst,5,6.0,True,False,4.166666666666667,0.8333333333333334,July,Online,14.4,10.6,False,20,3,19,29.94845360824742,Friday
ORD205,Marco's Pizza,"Phoenix, AZ",2024-07-20 13:00:00,2024-07-20 13:25:00,25,Medium,Non-Veg,3,3.0,False,True,8.333333333333334,1.0,July,Online,7.199999999999999,17.8,False,6,1,13,30.28645833333333,Saturday
ORD206,Domino's,"Miami, FL",2024-07-21 18:30:00,2024-07-21 18:55:00,25,Large,Veg,4,5.0,True,True,5.0,0.8,July,Online,12.0,13.0,False,12,3,18,30.25943396226415,Sunday
ORD207,Papa John's,"Denver, CO",2024-07-22 20:15:00,2024-07-22 20:40:00,25,Small,Vegan,2,2.5,True,False,10.0,0.8,July,Offline,6.0,19.0,False,2,2,20,28.18627450980392,Monday
ORD208,Little Caesars,"Boston, MA",2024-07-23 18:30:00,2024-07-23 18:50:00,20,Medium,Non-Veg,3,3.5,True,False,5.714285714285714,0.8571428571428571,July,Online,8.4,11.6,False,6,1,18,28.84422110552764,Tuesday
ORD209,Pizza Hut,"Dallas, TX",2024-07-24 19:45:00,2024-07-24 20:10:00,25,XL,Cheese Burst,5,4.0,True,False,6.25,1.25,July,Online,9.6,15.4,False,20,3,19,29.94845360824742,Wednesday
ORD210,Marco's Pizza,"Seattle, WA",2024-07-25 13:00:00,2024-07-25 13:20:00,20,Medium,Non-Veg,3,3.5,False,False,5.714285714285714,0.8571428571428571,July,Online,8.4,11.6,False,6,1,13,30.28645833333333,Thursday
ORD211,Domino's,"Denver, CO",2024-07-26 18:30:00,2024-07-26 18:50:00,20,Large,Veg,4,4.5,True,False,4.444444444444445,0.8888888888888888,July,Offline,10.8,9.200000000000001,False,12,2,18,30.25943396226415,Friday
ORD212,Papa John's,"Boston, MA",2024-07-27 20:15:00,2024-07-27 20:40:00,25,Small,Vegan,2,2.0,True,True,12.5,1.0,July,Online,4.8,20.2,False,2,3,20,28.18627450980392,Saturday
ORD213,Little Caesars,"Dallas, TX",2024-07-28 18:30:00,2024-07-28 18:50:00,20,Medium,Non-Veg,3,3.0,True,True,6.666666666666667,1.0,July,Online,7.199999999999999,12.8,False,6,3,18,28.84422110552764,Sunday
ORD214,Pizza Hut,"Los Angeles, CA",2024-07-29 19:45:00,2024-07-29 20:10:00,25,XL,Cheese Burst,5,4.5,True,False,5.555555555555555,1.111111111111111,July,Offline,10.8,14.2,False,20,1,19,29.94845360824742,Monday
ORD215,Marco's Pizza,"Chicago, IL",2024-07-30 13:00:00,2024-07-30 13:20:00,20,Medium,Non-Veg,3,3.5,False,False,5.714285714285714,0.8571428571428571,July,Online,8.4,11.6,False,6,2,13,30.28645833333333,Tuesday
ORD216,Domino's,"Miami, FL",2024-07-31 18:30:00,2024-07-31 18:50:00,20,Large,Veg,4,4.0,True,False,5.0,1.0,July,Online,9.6,10.4,False,12,3,18,30.25943396226415,Wednesday
ORD217,Papa John's,"Dallas, TX",2024-08-01 20:00:00,2024-08-01 20:25:00,25,Medium,Non-Veg,3,3.0,True,False,8.333333333333334,1.0,August,Online,7.199999999999999,17.8,False,6,1,20,28.18627450980392,Thursday
ORD218,Little Caesars,"Houston, TX",2024-08-02 19:15:00,2024-08-02 19:35:00,20,Small,Vegan,2,2.5,True,False,8.0,0.8,August,Offline,6.0,14.0,False,2,1,19,28.84422110552764,Friday
ORD219,Pizza Hut,"Phoenix, AZ",2024-08-03 19:45:00,2024-08-03 20:10:00,25,XL,Cheese Burst,5,4.5,True,True,5.555555555555555,1.111111111111111,August,Online,10.8,14.2,False,20,3,19,29.94845360824742,Saturday
ORD220,Marco's Pizza,"Atlanta, GA",2024-08-04 13:00:00,2024-08-04 13:20:00,20,Medium,Non-Veg,3,3.0,False,True,6.666666666666667,1.0,August,Online,7.199999999999999,12.8,False,6,2,13,30.28645833333333,Sunday
ORD221,Domino's,"New York, NY",2024-08-05 18:30:00,2024-08-05 18:55:00,25,Large,Veg,3,5.0,True,False,5.0,0.6,August,Online,12.0,13.0,False,9,3,18,30.25943396226415,Monday
ORD222,Papa John's,"Los Angeles, CA",2024-08-06 19:00:00,2024-08-06 19:30:00,30,Medium,Non-Veg,4,3.5,True,False,8.571428571428571,1.142857142857143,August,Online,8.4,21.6,False,8,2,19,28.18627450980392,Tuesday
ORD223,Little Caesars,"Chicago, IL",2024-08-07 20:15:00,2024-08-07 20:40:00,25,Small,Vegan,2,4.0,True,False,6.25,0.5,August,Offline,9.6,15.4,False,2,1,20,28.84422110552764,Wednesday
ORD224,Pizza Hut,"Houston, TX",2024-08-08 19:45:00,2024-08-08 20:10:00,25,XL,Cheese Burst,5,6.0,True,False,4.166666666666667,0.8333333333333334,August,Online,14.4,10.6,False,20,3,19,29.94845360824742,Thursday
ORD225,Marco's Pizza,"Phoenix, AZ",2024-08-09 13:00:00,2024-08-09 13:25:00,25,Medium,Non-Veg,3,3.0,False,False,8.333333333333334,1.0,August,Online,7.199999999999999,17.8,False,6,1,13,30.28645833333333,Friday
ORD226,Domino's,"Miami, FL",2024-08-10 18:30:00,2024-08-10 18:55:00,25,Large,Veg,4,5.0,True,True,5.0,0.8,August,Online,12.0,13.0,False,12,3,18,30.25943396226415,Saturday
ORD227,Papa John's,"Denver, CO",2024-08-11 20:15:00,2024-08-11 20:40:00,25,Small,Vegan,2,2.5,True,True,10.0,0.8,August,Offline,6.0,19.0,False,2,2,20,28.18627450980392,Sunday
ORD228,Little Caesars,"Boston, MA",2024-08-12 18:30:00,2024-08-12 18:50:00,20,Medium,Non-Veg,3,3.5,True,False,5.714285714285714,0.8571428571428571,August,Online,8.4,11.6,False,6,1,18,28.84422110552764,Monday
ORD229,Pizza Hut,"Los Angeles, CA",2024-08-13 19:45:00,2024-08-13 20:10:00,25,XL,Cheese Burst,5,4.5,True,False,5.555555555555555,1.111111111111111,August,Offline,10.8,14.2,False,20,1,19,29.94845360824742,Tuesday
ORD230,Domino's,"New York, NY",2024-08-14 18:30:00,2024-08-14 19:05:00,35,Large,Veg,3,5.0,True,False,7.0,0.6,August,Online,12.0,23.0,True,9,3,18,30.25943396226415,Wednesday
